locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFFIBJOL_06014	CDS	471				acyl-CoA thioesterase YbgC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06015	CDS	1263				Inner membrane protein YbjJ [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06016	CDS	1257				N-acetylglucosamine repressor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06017	CDS	789				Quinone oxidoreductase 2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06018	CDS	1128				Riboflavin biosynthesis protein RibD [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06019	CDS	636				Riboflavin synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06020	CDS	654				Nicotinamide mononucleotide transporter [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06021	CDS	1302				Riboflavin biosynthesis protein RibBA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06022	CDS	486				6,7-dimethyl-8-ribityllumazine synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06023	CDS	270				Phosphoribosyl-ATP pyrophosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06024	CDS	849				ATP phosphoribosyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06025	CDS	465				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06026	CDS	1347				Magnesium and cobalt efflux protein CorC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06027	CDS	1176				Magnesium and cobalt efflux protein CorC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06028	CDS	438				SnoaL-like polyketide cyclase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06029	CDS	657				Tetracycline repressor protein class H [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06030	CDS	1908				ESX-1 secretion system protein EccA1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06031	CDS	645				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06032	CDS	1359				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06033	CDS	519				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06034	CDS	696				(S)-2-haloacid dehalogenase 4A [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06035	CDS	684				phosphatidylglycerophosphatase B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06036	CDS	939				Peptidase family M48 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06037	CDS	588				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06038	CDS	393				Glyoxalase-like domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06039	CDS	534				putative acetyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06040	CDS	684				putative glycerophosphoryl diester phosphodiesterase 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06041	CDS	1398				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06042	CDS	762				Putative short-chain type dehydrogenase/reductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06043	CDS	1071				Low specificity L-threonine aldolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06044	CDS	702				B3/4 domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06045	CDS	714				1-acyl-sn-glycerol-3-phosphate acyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06046	CDS	318				Thioredoxin [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06047	CDS	525				Flavin-dependent monooxygenase, reductase subunit HsaB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06048	CDS	789				Electron transfer flavoprotein subunit beta [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06049	CDS	963				Acryloyl-CoA reductase electron transfer subunit beta [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06050	CDS	336				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06051	CDS	858				RNA polymerase sigma factor SigF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06052	CDS	207				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06053	CDS	687				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06054	CDS	513				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06055	CDS	1041				Stage II sporulation protein E (SpoIIE) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06056	CDS	456				DinB superfamily protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06057	CDS	3759				WD domain, G-beta repeat [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06058	CDS	1284				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06059	CDS	1125				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06060	CDS	2172				Helicase IV [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06061	CDS	1194				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06062	CDS	681				Putative aminoacrylate hydrolase RutD [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06063	CDS	504				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06064	CDS	1044				Catabolite control protein A [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06065	CDS	957				N-acetylmannosamine kinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06066	CDS	1815				Serine/threonine-protein kinase PrkC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06067	CDS	2070				Alpha-galactosidase A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06068	CDS	1305				Bacterial extracellular solute-binding protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06069	CDS	960				L-arabinose transport system permease protein AraP [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06070	CDS	906				L-arabinose transport system permease protein AraQ [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06071	CDS	294				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06072	CDS	1035				Tunicamycin resistance protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06073	CDS	1368				putative succinyl-diaminopimelate desuccinylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06074	CDS	1206				Putative oxidoreductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06075	CDS	1284				Sensor histidine kinase DesK [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06076	CDS	666				Response regulator protein VraR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06077	CDS	210				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06078	CDS	756				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06079	CDS	384				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06080	CDS	1245				N-acetylglucosamine repressor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06081	CDS	729				putative amino-acid racemase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06082	CDS	1029				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06083	CDS	585				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06084	CDS	393				Cupin domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06085	CDS	597				Transcriptional regulator AcuR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06086	CDS	315				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06087	CDS	549				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06088	CDS	291				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06089	CDS	1098				putative siderophore biosynthesis protein SbnA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06090	CDS	843				Glucitol operon repressor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06091	CDS	2382				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06092	CDS	2448				Stage V sporulation protein K [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06093	CDS	606				putative membrane protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06094	CDS	726				inosine 5'-monophosphate dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06095	CDS	459				Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06096	CDS	891				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06097	CDS	840				MOSC domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06098	CDS	456				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06099	CDS	1392				General stress protein 16U [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06100	CDS	1155				N-glycosyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06101	CDS	786				Glutamate racemase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06102	CDS	615				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06103	CDS	480				dihydroneopterin triphosphate pyrophosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06104	CDS	588				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06105	CDS	1089				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06106	CDS	201				CsbD-like protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06107	CDS	201				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06108	CDS	825				S-adenosyl methyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06109	CDS	582				RNA polymerase sigma factor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06110	CDS	717				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06111	CDS	1218				4-methylaminobutanoate oxidase (formaldehyde-forming) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06112	CDS	1410				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06113	CDS	1551				Succinate-semialdehyde dehydrogenase [NADP(+)] [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06114	CDS	354				Anti-sigma-F factor antagonist RsfB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06115	CDS	189				Antitoxin [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06116	CDS	516				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06117	CDS	441				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06118	CDS	588				Chloramphenicol phosphotransferase-like protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06119	CDS	726				Tetracycline repressor protein class E [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06120	CDS	1671				Cocaine esterase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06121	CDS	387				RNA polymerase factor sigma-70 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06122	CDS	357				putative HTH-type transcriptional regulator YgaV [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06123	CDS	216				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06124	CDS	489				putative monovalent cation/H+ antiporter subunit F [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06125	CDS	315				Na(+)/H(+) antiporter subunit A [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06126	CDS	786				Na(+)/H(+) antiporter subunit B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06127	CDS	348				Na(+)/H(+) antiporter subunit C [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06128	CDS	1935				Na(+)/H(+) antiporter subunit D1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06129	CDS	435				PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06130	CDS	624				PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06131	CDS	993				PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06132	CDS	999				HTH domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06133	CDS	396				RutC family protein YjgH [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06134	CDS	1650				NHL repeat protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06135	CDS	717				Serine/threonine-protein kinase PknD [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06136	CDS	2307				Serine/threonine-protein kinase PknD [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06137	CDS	657				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06138	CDS	1197				UDP-N-acetylglucosamine 2-epimerase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06139	CDS	312				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06140	CDS	1392				Beta-monoglucosyldiacylglycerol synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06141	CDS	2034				Transcriptional regulatory protein EmbR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06142	CDS	882				Fluoroacetate dehalogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06143	CDS	5913				Phthiocerol synthesis polyketide synthase type I PpsC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06144	CDS	1611				Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06145	CDS	423				Cupin domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06146	CDS	750				NmrA-like family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06147	CDS	684				Biofilm operon icaADBC HTH-type negative transcriptional regulator IcaR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06148	CDS	930				Zinc-type alcohol dehydrogenase-like protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06149	CDS	774				Pectin degradation repressor protein KdgR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06150	CDS	858				L-arabinolactonase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06151	CDS	354				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06152	CDS	645				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06153	CDS	1242				Xylose transport system permease protein XylH [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06154	CDS	1611				Xylose import ATP-binding protein XylG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06155	CDS	1116				Multiple sugar-binding periplasmic protein SbpA precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06156	CDS	966				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06157	CDS	963				2-deoxy-scyllo-inosamine dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06158	CDS	1161				D-galactonate dehydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06159	CDS	2607				Extracellular exo-alpha-L-arabinofuranosidase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06160	CDS	828				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06161	CDS	2448				Phosphoserine phosphatase RsbU [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06162	CDS	420				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06163	CDS	372				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06164	CDS	483				DinB superfamily protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06165	CDS	759				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06166	CDS	1845				Asparagine synthetase [glutamine-hydrolyzing] 3 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06167	CDS	441				HTH-type transcriptional regulator MhqR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06168	CDS	1065				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06169	CDS	546				Transcriptional regulator, TetR family [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06170	CDS	414				Putative pyridoxine/pyridoxamine 5'-phosphate oxidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06171	CDS	852				Cyclopropane-fatty-acyl-phospholipid synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06172	CDS	1215				Acyl-CoA dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06173	CDS	2244				Serine/threonine-protein kinase PknB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06174	CDS	1314				Alpha-galactosidase A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06175	CDS	1560				Phytoene desaturase (lycopene-forming) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06176	CDS	1104				Nitronate monooxygenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06177	CDS	1566				Long-chain-fatty-acid--CoA ligase FadD13 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06178	CDS	2415				Aculeacin-A acylase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06179	CDS	1602				Long-chain-fatty-acid--CoA ligase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06180	CDS	795				27 kDa antigen Cfp30B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06181	CDS	555				anhydro-N-acetylmuramic acid kinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06182	CDS	1284				Phenylacetate-coenzyme A ligase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06183	CDS	699				Tropinesterase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06184	CDS	243				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06185	CDS	1074				ECF RNA polymerase sigma factor SigG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06186	CDS	435				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06187	CDS	1647				Aminodeoxyfutalosine deaminase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06188	CDS	618				Secreted chorismate mutase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06189	CDS	1260				Cytochrome P450 107B1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06190	CDS	96				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06191	CDS	1635				Long-chain-fatty-acid--CoA ligase FadD19 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06192	CDS	801				2,3-dehydroadipyl-CoA hydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06193	CDS	1083				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06194	CDS	1101				lipid-transfer protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06195	CDS	1200				acetyl-CoA acetyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06196	CDS	477				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06197	CDS	120				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06198	CDS	753				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06199	CDS	573				putative HTH-type transcriptional regulator YvdT [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06200	CDS	738				putative oxidoreductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06201	CDS	228				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06202	CDS	240				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06203	CDS	750				E3 ubiquitin-protein ligase sspH1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06204	CDS	1215				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06205	CDS	684				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06206	CDS	792				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06207	CDS	252				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06208	CDS	1518				Pentalenene oxygenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06209	CDS	1188				(+)-T-muurolol synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06210	CDS	1377				protoporphyrinogen oxidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06211	CDS	2931				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06212	CDS	501				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06213	CDS	1998				N-acetylmuramoyl-L-alanine amidase A [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06214	CDS	957				Phosphotransferase enzyme family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06215	CDS	1509				Protein involved in sporulation [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06216	CDS	1461				Phosphoserine phosphatase RsbU [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06217	CDS	1425				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06218	CDS	1128				GDP-mannose-dependent alpha-mannosyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06219	CDS	1299				GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase [Streptomyces rimosus subsp.rimosus]
HFFIBJOL_06220	CDS	1059				Sodium Bile acid symporter family protein [Streptomyces rimosus subsp. rimosus]
