locus_tag	ftype	length_bp	gene	EC_number	COG	product
FGFFFLIJ_07967	CDS	621				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07968	CDS	654				Tetracycline repressor protein class H [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07969	CDS	963				Carboxylesterase NlhH [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07970	CDS	825				Diacetyl reductase [(S)-acetoin forming] [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07971	CDS	777				putative carboxylesterase nap [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07972	CDS	147				Putative oxidoreductase YdbC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07973	CDS	876				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07974	CDS	441				Polyketide cyclase / dehydrase and lipid transport [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07975	CDS	1269				Putative acyl-CoA dehydrogenase YdbM [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07976	CDS	813				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07977	CDS	1335				L-Lysine-8-amino-7-oxononanoate aminotransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07978	CDS	627				topology modulation protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07979	CDS	1584				Oxygen-dependent choline dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07980	CDS	1047				tRNA pseudouridine synthase D [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07981	CDS	1206				argininosuccinate lyase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07982	CDS	1362				Major Facilitator Superfamily protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07983	CDS	1434				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07984	CDS	1167				Inosamine-phosphate amidinotransferase 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07985	CDS	627				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07986	CDS	1233				Steroid C26-monooxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07987	CDS	22047				Tyrocidine synthase 3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07988	CDS	13239				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07989	CDS	219				MbtH-like protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07990	CDS	2523				Tyrocidine synthase 3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07991	CDS	1041				peptide synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07992	CDS	1086				alanine dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07993	CDS	1068				putative siderophore biosynthesis protein SbnA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07994	CDS	1527				Tyrocidine synthase 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07995	CDS	255				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07996	CDS	1302				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07997	CDS	810				Phytanoyl-CoA dioxygenase (PhyH) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07998	CDS	762				HTH-type transcriptional activator mta [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_07999	CDS	543				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08000	CDS	180				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08001	CDS	492				D-alanyl-D-alanine carboxypeptidase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08002	CDS	696				Transcriptional regulatory protein TcrA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08003	CDS	1278				Signal transduction histidine-protein kinase BaeS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08004	CDS	1119				Lipid II:glycine glycyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08005	CDS	1383				UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08006	CDS	900				D-specific alpha-keto acid dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08007	CDS	1041				Vancomycin B-type resistance protein VanB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08008	CDS	627				D-alanyl-D-alanine dipeptidase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08009	CDS	585				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08010	CDS	1971				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08011	CDS	1767				Fructose dehydrogenase large subunit [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08012	CDS	876				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08013	CDS	435				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08014	CDS	339				Anti-sigma-B factor antagonist [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08015	CDS	1269				Phosphoserine phosphatase RsbP [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08016	CDS	804				Sigma factor SigB regulation protein RsbQ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08017	CDS	972				3-oxoacyl-[acyl-carrier-protein] reductase FabG [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08018	CDS	573				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08019	CDS	405				Enamine/imine deaminase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08020	CDS	1368				Aerobic C4-dicarboxylate transport protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08021	CDS	1059				D-malate dehydrogenase (decarboxylating) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08022	CDS	885				HTH-type transcriptional regulator CynR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08023	CDS	399				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08024	CDS	1014				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08025	CDS	819				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08026	CDS	936				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08027	CDS	375				Cupin domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08028	CDS	585				Sporulation protein YjcA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08029	CDS	471				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08030	CDS	204				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08031	CDS	1440				Antiseptic resistance protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08032	CDS	987				HTH domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08033	CDS	1113				DNA-3-methyladenine glycosylase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08034	CDS	384				Glyoxalase-like domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08035	CDS	462				MarR family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08036	CDS	918				Aminoglycoside/hydroxyurea antibiotic resistance kinase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08037	CDS	831				RNA polymerase sigma factor SigF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08038	CDS	1371				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08039	CDS	1002				Diadenosine hexaphosphate hydrolase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08040	CDS	1341				Sensor kinase CusS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08041	CDS	1149				Alpha-lytic protease precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08042	CDS	1047				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08043	CDS	897				Carboxylesterase NlhH [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08044	CDS	1035				Bacterial regulatory helix-turn-helix protein, lysR family [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08045	CDS	798				Mercuric resistance operon regulatory protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08046	CDS	594				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08047	CDS	930				HTH-type transcriptional regulator GltR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08048	CDS	867				putative isomerase YddE [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08049	CDS	291				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08050	CDS	399				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08051	CDS	3375				Hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08052	CDS	528				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08053	CDS	1536				Trypsin-like protease precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08054	CDS	2316				Chitinase 63 precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08055	CDS	585				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08056	CDS	438				HIT-like protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08057	CDS	255				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08058	CDS	690				Isonitrile hydratase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08059	CDS	321				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08060	CDS	858				Hemolysin, plasmid [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08061	CDS	534				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08062	CDS	1464				Argininosuccinate synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08063	CDS	723				Phenazine biosynthesis-like protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08064	CDS	576				Restriction endonuclease [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08065	CDS	477				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08066	CDS	606				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08067	CDS	747				Transcriptional regulator, TetR family [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08068	CDS	864				(-)-trans-carveol dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08069	CDS	468				Cupin domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08070	CDS	1377				D-alanyl-D-alanine carboxypeptidase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08071	CDS	537				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08072	CDS	567				ribosomal-protein-alanine N-acetyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08073	CDS	801				Inositol-1-monophosphatase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08074	CDS	252				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08075	CDS	696				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08076	CDS	1245				Soluble epoxide hydrolase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08077	CDS	891				HTH-type transcriptional activator RhaS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08078	CDS	1356				Inner membrane transport protein YnfM [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08079	CDS	465				putative HTH-type transcriptional regulator YybR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08080	CDS	372				EamA-like transporter family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08081	CDS	990				Phospholipase D precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08082	CDS	519				GlcNAc-binding protein A precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08083	CDS	315				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08084	CDS	264				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08085	CDS	246				hypothetical protein
FGFFFLIJ_08086	CDS	438				hypothetical protein
FGFFFLIJ_08087	CDS	726				Dienelactone hydrolase family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08088	CDS	156				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08089	CDS	693				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08090	CDS	222				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08091	CDS	453				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08092	CDS	249				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08093	CDS	276				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08094	CDS	288				Acylphosphatase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08095	CDS	1032				Nitronate monooxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08096	CDS	861				HTH-type transcriptional regulator CatM [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08097	CDS	996				Acrylyl-CoA reductase AcuI [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08098	tRNA	73				tRNA-Arg(ccg)
FGFFFLIJ_08099	CDS	825				Lipase (class 3) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08100	CDS	780				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08101	CDS	627				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08102	CDS	594				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08103	CDS	945				Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08104	CDS	1302				Pseudooxynicotine oxidase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08105	CDS	549				HTH-type transcriptional repressor AcnR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08106	CDS	831				Phytanoyl-CoA dioxygenase (PhyH) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08107	CDS	417				RutC family protein YjgH [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08108	CDS	588				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08109	CDS	1335				Gamma-glutamylputrescine oxidoreductase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08110	CDS	411				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08111	CDS	1089				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08112	CDS	339				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08113	CDS	441				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08114	CDS	264				hypothetical protein
FGFFFLIJ_08115	CDS	153				hypothetical protein
FGFFFLIJ_08116	CDS	387				hypothetical protein
FGFFFLIJ_08117	CDS	390				Sporulation protein YtfJ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08118	CDS	924				Endo-beta-N-acetylglucosaminidase H precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08119	CDS	7290				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08120	CDS	2544				FAD-dependent urate hydroxylase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08121	CDS	891				Diacetyl reductase [(S)-acetoin forming] [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08122	CDS	894				D-beta-hydroxybutyrate dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08123	CDS	903				P-aminobenzoate N-oxygenase AurF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08124	CDS	2253				Membrane protein YdfJ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08125	CDS	1044				3-oxoacyl-[acyl-carrier-protein] synthase 3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08126	CDS	267				Acyl carrier protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08127	CDS	1224				3-oxoacyl-[acyl-carrier-protein] synthase 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08128	CDS	315				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08129	CDS	1092				WXG domain conatining protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08130	CDS	606				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08131	CDS	1089				Alcohol dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08132	CDS	894				HTH-type transcriptional regulator GltC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08133	CDS	780				Trans-aconitate 2-methyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08134	CDS	1164				D-alanyl-D-alanine carboxypeptidase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08135	CDS	792				HTH-type transcriptional activator TipA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08136	CDS	390				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08137	CDS	339				Putative heat shock protein HspR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08138	CDS	309				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08139	CDS	297				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08140	CDS	1485				ATP-dependent RNA helicase RhlE [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08141	CDS	204				Cold shock protein ScoF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08142	CDS	1845				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08143	CDS	96				hypothetical protein
FGFFFLIJ_08144	CDS	348				hypothetical protein
FGFFFLIJ_08145	CDS	945				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08146	CDS	1425				Putative epoxidase LasC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08147	CDS	336				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08148	CDS	324				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08149	CDS	558				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08150	CDS	1524				Radical SAM superfamily protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08151	CDS	735				Maleate isomerase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08152	CDS	792				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08153	CDS	819				pfkB family carbohydrate kinase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08154	CDS	945				Nucleoside 2-deoxyribosyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08155	CDS	501				Thymidylate kinase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08156	CDS	537				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08157	CDS	258				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08158	CDS	1404				Multidrug resistance protein stp [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08159	CDS	834				Fatty acyl-CoA reductase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08160	CDS	915				Hca operon transcriptional activator [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08161	CDS	303				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08162	CDS	198				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08163	CDS	270				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08164	CDS	537				heat shock protein GrpE [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08165	CDS	1968				Chaperone protein DnaK [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08166	CDS	348				Chaperone protein DnaJ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08167	CDS	162				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08168	CDS	426				18 kDa heat shock protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08169	CDS	588				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08170	CDS	372				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08171	CDS	423				18 kDa heat shock protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08172	CDS	336				ATP-dependent DNA ligase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08173	CDS	474				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08174	CDS	585				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08175	CDS	201				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08176	CDS	1281				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08177	CDS	483				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08178	CDS	432				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08179	CDS	909				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08180	CDS	267				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08181	CDS	243				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08182	CDS	150				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08183	CDS	627				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08184	CDS	276				HTH-type transcriptional regulator YodB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08185	CDS	564				Carboxymuconolactone decarboxylase family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08186	CDS	294				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08187	CDS	138				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08188	CDS	1104				3-dehydroquinate synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_08189	CDS	396				hypothetical protein [Streptomyces rimosus subsp. rimosus]
